SORA_Publication_Date,SORA,SORA_Index,Compound_SORA_1M,Compound_SORA_3M,Compound_SORA_6M
2018-09-03,1.0628,0.9805626168,1.3398,1.1723,1.0069
2018-09-04,0.9531,0.9805882216,1.3119,1.1719,1.0089
2018-09-05,1.0603,0.980616707,1.2874,1.1678,1.0116
2018-09-06,0.6039,0.9806329315,1.2482,1.1578,1.0102
2018-09-07,0.68,0.9806512009,1.2111,1.1493,1.0099
2018-09-10,0.7885,0.9807147551,1.1556,1.1386,1.0086
2018-09-11,0.6444,0.9807320694,1.1305,1.1334,1.0076
2018-09-12,0.6249,0.9807488601,1.1049,1.1282,1.0064
2018-09-13,0.8635,0.9807720622,1.087,1.129,1.0069
2018-09-14,0.8372,0.9807945582,1.0568,1.1318,1.0082
2018-09-17,1.0121,0.9808761468,1.0213,1.1403,1.0169
2018-09-18,1.2431,0.9809095531,1.0355,1.1457,1.0221
2018-09-19,1.2587,0.9809433797,1.0502,1.1537,1.0275
2018-09-20,1.3053,0.9809784598,1.0665,1.1635,1.0314
2018-09-21,1.3883,0.9810157719,1.0871,1.1733,1.0354
2018-09-24,1.4172,0.9811300428,1.1071,1.2033,1.0453
2018-09-25,1.1161,0.9811600439,1.0932,1.2104,1.0472
2018-09-26,1.2211,0.9811928684,1.0827,1.2162,1.0498
2018-09-27,1.0801,0.9812219036,1.0677,1.2179,1.052
2018-09-28,1.011,0.9812490821,1.0518,1.2199,1.0536
2018-10-01,1.1084,0.9813384753,1.0336,1.2178,1.0615
2018-10-02,1.1854,0.9813703459,1.0377,1.2161,1.0637
2018-10-03,1.0854,0.9813995289,1.0384,1.2172,1.066
2018-10-04,1.1103,0.9814293823,1.0437,1.2193,1.0688
2018-10-05,1.273,0.9814636113,1.0508,1.2241,1.0734
2018-10-08,1.2754,0.9815664956,1.1093,1.2248,1.0917
2018-10-09,1.0762,0.981595437,1.1189,1.2208,1.0967
2018-10-10,1.1576,0.9816265684,1.1312,1.2178,1.102
2018-10-11,1.0035,0.9816535564,1.1432,1.2134,1.1061
2018-10-12,1.1007,0.9816831593,1.159,1.2104,1.1106
2018-10-15,1.1695,0.9817775219,1.1856,1.2091,1.1242
2018-10-16,1.1025,0.981807177,1.1886,1.2081,1.1282
2018-10-17,0.941,0.9818324888,1.1862,1.2057,1.1315
2018-10-18,1.0147,0.9818597837,1.1786,1.2084,1.1349
2018-10-19,1.1154,0.9818897883,1.1738,1.2112,1.1386
2018-10-22,1.3026,0.9819949123,1.1671,1.2203,1.1396
2018-10-23,1.2159,0.9820276249,1.1603,1.2221,1.1389
2018-10-24,1.2068,0.9820600937,1.1533,1.2199,1.1394
2018-10-25,1.3389,0.9820961178,1.1608,1.2192,1.1419
2018-10-26,1.3532,0.982132528,1.1652,1.2231,1.1446
2018-10-29,1.2862,0.9822363542,1.1872,1.2196,1.141
2018-10-30,1.3056,0.9822714887,1.1937,1.2175,1.1386
2018-10-31,1.3336,0.9823073779,1.1983,1.215,1.1397
2018-11-01,1.4498,0.9823463957,1.2093,1.2119,1.1395
2018-11-02,1.5274,0.9823875035,1.2204,1.2089,1.1398
2018-11-05,1.5642,0.9825138036,1.2599,1.2022,1.147
2018-11-07,1.3473,0.9825863373,1.2645,1.1918,1.1489
2018-11-08,1.2537,0.9826200871,1.2638,1.1897,1.1481
2018-11-09,1.2862,0.982654713,1.2706,1.1893,1.1466
2018-11-12,1.263,0.9827567207,1.2876,1.1853,1.1486
2018-11-13,1.2342,0.9827899513,1.2897,1.1833,1.1506
2018-11-14,1.2595,0.9828238643,1.2926,1.1777,1.1527
2018-11-15,1.1703,0.9828553766,1.2926,1.1749,1.1537
2018-11-16,1.4816,0.9828952724,1.3049,1.1726,1.1579
2018-11-19,1.8768,0.9830468914,1.3875,1.2054,1.1805
2018-11-20,1.9294,0.9830988556,1.4078,1.2177,1.1886
2018-11-21,1.5162,0.9831396932,1.4147,1.2261,1.1944
2018-11-22,1.7144,0.9831858712,1.428,1.2314,1.2
2018-11-23,1.5247,0.9832269414,1.4379,1.2347,1.2046
2018-11-26,1.5637,0.983353309,1.4635,1.2392,1.2099
2018-11-27,1.462,0.983392697,1.4692,1.2383,1.2102
2018-11-28,1.3705,0.9834296213,1.4719,1.2368,1.2099
2018-11-29,1.3427,0.9834657981,1.4738,1.2363,1.209
2018-11-30,1.8059,0.9835144567,1.4899,1.2412,1.2106
2018-12-03,1.9655,0.9836733415,1.5403,1.2724,1.224
2018-12-04,1.8987,0.9837245114,1.5514,1.2829,1.2289
2018-12-05,1.6113,0.9837679381,1.553,1.2889,1.2299
2018-12-06,1.2463,0.983801529,1.5496,1.296,1.2284
2018-12-07,0.4604,0.9838139384,1.5201,1.2936,1.2229
2018-12-10,1.1288,0.9839052148,1.5061,1.3049,1.2231
2018-12-11,1.1137,0.983935236,1.5012,1.31,1.2231
2018-12-12,1.3151,0.9839706873,1.5029,1.3176,1.2243
2018-12-13,1.6167,0.9840142705,1.5157,1.3259,1.2288
2018-12-14,1.5868,0.9840570495,1.5266,1.3342,1.2343
2018-12-17,1.5526,0.984182626,1.5309,1.3521,1.2476
2018-12-18,1.4564,0.9842218962,1.5169,1.3544,1.2514
2018-12-19,1.5719,0.9842642825,1.5067,1.3579,1.2572
2018-12-20,1.9044,0.9843156368,1.5059,1.3645,1.2655
2018-12-21,2.0203,0.9843701193,1.5227,1.3715,1.2739
2018-12-24,2.0633,0.984537055,1.569,1.3928,1.2997
2018-12-26,1.9447,0.9846419662,1.5944,1.4099,1.3147
2018-12-27,2.1772,0.9847006994,1.6183,1.422,1.3216
2018-12-28,1.7089,0.9847468023,1.6296,1.4297,1.3264
2018-12-31,1.846,0.984896214,1.6542,1.4504,1.3376
2019-01-02,1.7645,0.9849914387,1.6412,1.4639,1.3423
2019-01-03,1.2781,0.9850259296,1.619,1.466,1.3438
2019-01-04,0.9545,0.9850516887,1.5885,1.4643,1.344
2019-01-07,1.264,0.9851540261,1.6038,1.464,1.3475
2019-01-08,1.147,0.9851849842,1.6044,1.4626,1.3459
2019-01-09,1.1236,0.9852153117,1.6042,1.4631,1.3442
2019-01-10,1.1964,0.9852476052,1.6064,1.4635,1.3429
2019-01-11,1.0776,0.9852766929,1.6052,1.4643,1.3411
2019-01-14,1.1299,0.9853681941,1.5688,1.4638,1.3388
2019-01-15,1.1263,0.9853986001,1.555,1.4633,1.3384
2019-01-16,1.0919,0.9854280784,1.5401,1.4632,1.3379
2019-01-17,1.3666,0.9854649739,1.5341,1.4678,1.339
2019-01-18,1.5422,0.9855066118,1.5369,1.4736,1.3432
2019-01-21,1.6371,0.9856392178,1.518,1.4866,1.3543
2019-01-22,1.4506,0.9856783895,1.4982,1.4882,1.3565
2019-01-23,1.7363,0.9857252781,1.4876,1.4939,1.3603
2019-01-24,1.8543,0.9857753557,1.4809,1.5009,1.3627
2019-01-25,1.9116,0.9858269833,1.4798,1.5072,1.3655
2019-01-28,1.7582,0.9859694447,1.4619,1.5219,1.3742
2019-01-29,1.8305,0.9860188918,1.4614,1.5278,1.3761
2019-01-30,1.89,0.9860699487,1.4628,1.5342,1.3782
2019-01-31,1.9188,0.9861217862,1.4651,1.5406,1.3802
2019-02-01,1.8978,0.9861730591,1.4694,1.5455,1.3811
2019-02-04,1.6472,0.9863065735,1.4999,1.5486,1.3791
2019-02-07,1.7538,0.9864487475,1.5474,1.5595,1.378
2019-02-08,1.6384,0.9864930269,1.5633,1.5637,1.379
2019-02-11,1.8156,0.9866402387,1.6295,1.5816,1.3866
2019-02-12,1.7735,0.9866881786,1.6502,1.5871,1.3886
2019-02-13,1.7882,0.9867365182,1.6715,1.5932,1.3906
2019-02-14,1.7162,0.9867829138,1.6905,1.5982,1.3903
2019-02-15,1.6528,0.9868275975,1.7075,1.6034,1.3915
2019-02-18,1.5548,0.9869537059,1.7289,1.5972,1.3978
2019-02-19,1.558,0.986995834,1.7263,1.5937,1.402
2019-02-20,1.7053,0.9870419469,1.7285,1.5913,1.4069
2019-02-21,1.5467,0.9870837732,1.7256,1.5916,1.4113
2019-02-22,1.5324,0.9871252145,1.7283,1.5896,1.413
2019-02-25,1.707,0.9872637095,1.7159,1.5947,1.4194
2019-02-26,1.6459,0.9873082283,1.7123,1.5956,1.4199
2019-02-27,1.5746,0.9873508205,1.7064,1.5969,1.4201
2019-02-28,1.4256,0.987389384,1.6957,1.5975,1.4196
2019-03-01,1.6556,0.9874341709,1.667,1.5944,1.425
2019-03-04,1.8033,0.9875805249,1.6837,1.5897,1.438
2019-03-05,1.4282,0.9876191677,1.6721,1.5877,1.44
2019-03-06,1.3116,0.9876546571,1.6563,1.5884,1.4439
2019-03-07,1.2044,0.987687247,1.6367,1.5967,1.4469
2019-03-08,1.2488,0.9877210394,1.6227,1.598,1.4494
2019-03-11,1.099,0.987810259,1.5459,1.5972,1.4554
2019-03-12,1.1414,0.9878411491,1.5233,1.5953,1.4583
2019-03-13,1.0192,0.9878687328,1.4958,1.5886,1.4592
2019-03-14,1.0662,0.9878975894,1.4725,1.5828,1.4604
2019-03-15,1.0579,0.9879262222,1.4513,1.5773,1.4607
2019-03-18,1.2407,0.9880269663,1.4176,1.5679,1.4632
2019-03-19,1.2236,0.9880600882,1.4056,1.564,1.463
2019-03-20,1.4223,0.9880985901,1.3955,1.5586,1.4637
2019-03-21,1.5833,0.9881414519,1.3968,1.5538,1.4648
2019-03-22,1.6409,0.988185875,1.4007,1.5491,1.466
2019-03-25,1.6422,0.9883192557,1.3937,1.5363,1.4714
2019-03-26,1.5807,0.9883620567,1.3914,1.5322,1.4734
2019-03-27,1.6774,0.988407478,1.3951,1.5267,1.4768
2019-03-28,1.8564,0.9884577487,1.4105,1.5283,1.4815
2019-03-29,1.8534,0.9885079407,1.4258,1.5284,1.4856
2019-04-01,2.2358,0.9886895932,1.497,1.5423,1.5023
2019-04-02,1.5456,0.9887314595,1.4886,1.5399,1.5043
2019-04-03,1.5339,0.9887730106,1.4799,1.5428,1.5068
2019-04-04,1.4935,0.988813469,1.4699,1.5488,1.5089
2019-04-05,1.4388,0.9888524472,1.4703,1.5507,1.5098
2019-04-08,1.7328,0.9889932815,1.5166,1.5677,1.5174
2019-04-09,1.787,0.9890417015,1.5388,1.5751,1.5213
2019-04-10,1.7875,0.9890901375,1.561,1.5817,1.5248
2019-04-11,1.7077,0.9891364134,1.5807,1.5887,1.5287
2019-04-12,1.6421,0.9891809137,1.5969,1.5944,1.5317
2019-04-15,1.6636,0.9893161686,1.6566,1.6123,1.5399
2019-04-16,1.6009,0.9893595602,1.6682,1.618,1.5427
2019-04-17,1.6481,0.9894042332,1.6813,1.6212,1.5466
2019-04-18,1.6017,0.9894476504,1.693,1.6218,1.5499
2019-04-22,1.7528,0.9896377111,1.7299,1.6291,1.5609
2019-04-23,1.7772,0.989685897,1.7342,1.6295,1.564
2019-04-24,1.7087,0.9897322279,1.7364,1.6279,1.5667
2019-04-25,1.694,0.9897781623,1.738,1.6255,1.5687
2019-04-26,1.766,0.9898260513,1.744,1.6255,1.571
2019-04-29,1.6678,0.9899617361,1.7316,1.6217,1.5773
2019-04-30,1.8593,0.9900121645,1.7195,1.6214,1.5804
2019-05-02,2.0791,0.9901249499,1.7147,1.6249,1.5883
2019-05-03,1.9441,0.9901776869,1.7284,1.6282,1.5904
2019-05-06,1.9643,0.9903375504,1.7694,1.6365,1.5983
2019-05-07,1.9961,0.9903917097,1.7782,1.6393,1.6019
2019-05-08,2.1542,0.9904501618,1.7923,1.6451,1.6069
2019-05-09,1.99,0.9905041617,1.799,1.6471,1.6108
2019-05-10,1.7012,0.9905503273,1.7962,1.6458,1.6133
2019-05-13,1.7954,0.9906965,1.8086,1.6459,1.6223
2019-05-14,1.6964,0.9907425443,1.8097,1.6456,1.6248
2019-05-15,1.8553,0.9907929039,1.8161,1.6479,1.6286
2019-05-16,1.7315,0.9908399055,1.8205,1.6499,1.63
2019-05-17,1.8167,0.9908892222,1.8261,1.6529,1.6296
2019-05-21,2.039,0.9911106384,1.8693,1.6731,1.635
2019-05-22,1.695,0.9911566639,1.8674,1.6749,1.6349
2019-05-23,1.7432,0.9912040005,1.8663,1.6753,1.6361
2019-05-24,1.4486,0.9912433391,1.8576,1.6724,1.6354
2019-05-27,1.7018,0.9913819882,1.8568,1.6744,1.6383
2019-05-28,1.673,0.9914274288,1.857,1.6772,1.64
2019-05-29,1.8282,0.9914770871,1.8624,1.679,1.6427
2019-05-30,1.914,0.9915290785,1.8642,1.6816,1.6433
2019-05-31,1.5849,0.9915721326,1.8553,1.6807,1.643
2019-06-03,1.8757,0.9917250005,1.8399,1.6846,1.6416
2019-06-04,1.786,0.9917735271,1.8341,1.6844,1.6409
2019-06-06,1.6102,0.9918610314,1.8113,1.6897,1.6429
2019-06-07,1.3635,0.9918980835,1.7908,1.6914,1.6479
2019-06-10,1.9579,0.992057703,1.7917,1.7179,1.6617
2019-06-11,1.9555,0.9921108528,1.7969,1.7273,1.6664
2019-06-12,2.1023,0.9921679957,1.8068,1.7378,1.6707
2019-06-13,1.8346,0.992217865,1.8081,1.7467,1.672
2019-06-14,1.1671,0.9922495916,1.791,1.7478,1.6696
2019-06-17,1.2907,0.9923548543,1.7415,1.7514,1.6653
2019-06-18,1.2541,0.9923889505,1.7162,1.7515,1.6642
2019-06-19,1.3965,0.9924269196,1.6954,1.7534,1.6632
2019-06-20,1.2413,0.9924606703,1.6697,1.7515,1.6595
2019-06-21,1.2634,0.992495023,1.6446,1.748,1.6553
2019-06-24,1.5855,0.99262436,1.6404,1.7461,1.6474
2019-06-25,1.5577,0.992666722,1.6358,1.7452,1.6452
2019-06-26,1.4176,0.9927052755,1.6266,1.7434,1.6423
2019-06-27,1.3439,0.9927418261,1.615,1.7398,1.6377
2019-06-28,1.4207,0.9927804669,1.6069,1.735,1.6361
2019-07-01,1.673,0.992916981,1.5875,1.715,1.6324
2019-07-02,1.5492,0.9929591242,1.5766,1.715,1.6312
2019-07-03,1.5807,0.9930021261,1.5668,1.7156,1.6329
2019-07-04,1.5546,0.9930444199,1.5591,1.7162,1.6363
2019-07-05,1.3368,0.9930807898,1.55,1.7151,1.6367
2019-07-08,1.5244,0.993205216,1.538,1.7082,1.6417
2019-07-09,1.4361,0.9932442939,1.5206,1.7043,1.6434
2019-07-10,1.4389,0.9932834495,1.5033,1.7005,1.6448
2019-07-11,1.4191,0.9933220678,1.4854,1.6973,1.6467
2019-07-12,1.2798,0.9933568967,1.4579,1.6933,1.6475
2019-07-15,1.3533,0.9934673879,1.4502,1.683,1.6512
2019-07-16,1.373,0.9935047586,1.4529,1.6805,1.6528
2019-07-17,1.3579,0.9935417197,1.4551,1.6773,1.6528
2019-07-18,1.4758,0.9935818914,1.4625,1.6759,1.6524
2019-07-19,1.5818,0.9936249503,1.4687,1.674,1.6521
2019-07-22,1.7574,0.9937684733,1.5082,1.6742,1.6551
2019-07-23,1.7604,0.9938164029,1.514,1.674,1.6553
2019-07-24,1.6938,0.9938625214,1.5176,1.6738,1.6544
2019-07-25,1.6323,0.9939069675,1.5201,1.6732,1.6528
2019-07-26,1.5729,0.993949798,1.5253,1.671,1.6518
2019-07-29,1.6436,0.9940840711,1.5417,1.6702,1.6495
2019-07-30,1.7231,0.9941310001,1.5434,1.6687,1.6485
2019-07-31,1.9407,0.9941838579,1.5563,1.6718,1.6487
2019-08-01,1.9413,0.9942367348,1.565,1.6703,1.6489
2019-08-02,1.6926,0.9942828402,1.5696,1.6661,1.6492
2019-08-05,1.7049,0.9944221678,1.5904,1.6578,1.6495
2019-08-06,1.7662,0.994470287,1.5982,1.6556,1.6496
2019-08-07,1.8936,0.9945218795,1.6101,1.6545,1.6504
2019-08-08,1.6249,0.9945661535,1.6134,1.6487,1.6503
2019-08-13,1.8084,0.9948125334,1.6816,1.6483,1.6505
2019-08-14,1.6639,0.9948578832,1.6917,1.648,1.6502
2019-08-15,1.6949,0.99490408,1.7027,1.6462,1.6504
2019-08-16,1.5082,0.99494519,1.7071,1.6438,1.6502
2019-08-19,1.6281,0.99507833,1.7222,1.6328,1.6514
2019-08-20,1.4024,0.9951165629,1.7107,1.6258,1.6497
2019-08-21,1.2771,0.995151381,1.6952,1.6175,1.6482
2019-08-22,1.3259,0.9951875309,1.6813,1.6135,1.647
2019-08-23,1.2491,0.9952215882,1.6648,1.6081,1.6445
2019-08-26,1.286,0.9953267817,1.6312,1.5972,1.6378
2019-08-27,1.3413,0.9953633579,1.6214,1.5933,1.6365
2019-08-28,1.4376,0.9954025616,1.6147,1.5907,1.6366
2019-08-29,1.6368,0.9954471993,1.6145,1.5886,1.6366
2019-08-30,1.9107,0.9954993089,1.6206,1.5886,1.6382
2019-09-02,1.7441,0.9956420144,1.6095,1.5875,1.639
2019-09-03,1.4403,0.9956813027,1.601,1.5827,1.637
2019-09-04,1.5036,0.9957223193,1.5945,1.5796,1.6354
2019-09-05,1.511,0.9957635395,1.5882,1.5786,1.6358
2019-09-06,1.5743,0.9958064883,1.582,1.5782,1.6373
2019-09-09,1.6121,0.995938434,1.5662,1.5733,1.6443
2019-09-10,1.7302,0.9959856442,1.5636,1.5708,1.6478
2019-09-11,1.6328,0.9960301989,1.558,1.5673,1.6507
2019-09-12,1.6192,0.9960743844,1.5519,1.5621,1.6533
2019-09-13,1.4631,0.996114312,1.5407,1.558,1.6558
2019-09-16,1.4859,0.9962359662,1.5275,1.5657,1.6617
2019-09-17,1.5503,0.9962782803,1.525,1.5686,1.6634
2019-09-18,1.4199,0.9963170369,1.5183,1.5704,1.6644
2019-09-19,1.1938,0.9963496233,1.5042,1.5682,1.6643
2019-09-20,0.749,0.9963700689,1.4831,1.5628,1.6606
2019-09-23,0.6849,0.9964261577,1.4251,1.5368,1.6452
2019-09-24,0.7375,0.996446291,1.4074,1.5276,1.6402
2019-09-25,1.2017,0.9964790973,1.4047,1.5237,1.6378
2019-09-26,1.5154,0.9965204689,1.4121,1.5248,1.6374
2019-09-27,1.5821,0.9965636633,1.4198,1.5274,1.6369
2019-09-30,1.5874,0.9966936862,1.4126,1.5273,1.6304
2019-10-01,1.7204,0.9967406646,1.4007,1.5278,1.6242
2019-10-02,1.4092,0.996779147,1.3896,1.5263,1.6234
2019-10-03,1.4611,0.9968190482,1.3903,1.525,1.623
2019-10-04,1.3062,0.9968547207,1.3837,1.5223,1.622
2019-10-07,1.1102,0.996945683,1.3381,1.5108,1.6133
2019-10-08,1.117,0.9969761922,1.3215,1.5063,1.6099
2019-10-09,0.9774,0.9970028894,1.3004,1.5013,1.6055
2019-10-10,1.06,0.9970318434,1.278,1.4972,1.6015
2019-10-11,1.1568,0.9970634425,1.2621,1.4943,1.5984
2019-10-14,1.2871,0.9971689209,1.2385,1.493,1.5923
2019-10-15,1.0672,0.9971980765,1.2246,1.4898,1.5891
2019-10-16,1.0975,0.9972280607,1.2116,1.4868,1.5863
2019-10-17,1.2266,0.997261573,1.2008,1.4854,1.584
2019-10-18,1.2593,0.9972959799,1.1955,1.483,1.5821
2019-10-21,1.2586,0.9973991468,1.2338,1.4686,1.5739
2019-10-22,1.3364,0.9974356652,1.2555,1.464,1.5716
2019-10-23,1.4067,0.9974741061,1.2796,1.4602,1.5696
2019-10-24,1.5925,0.9975176261,1.3081,1.4591,1.5689
2019-10-25,1.4978,0.9975585598,1.318,1.4576,1.5679
2019-10-29,1.7417,0.9977489651,1.3411,1.4627,1.5689
2019-10-30,1.73,0.9977962556,1.3459,1.4627,1.5682
2019-10-31,1.6836,0.99784228,1.3569,1.4599,1.5689
2019-11-01,1.6432,0.997887202,1.3544,1.4567,1.5665
2019-11-04,1.338,0.9979969423,1.3491,1.4448,1.5557
2019-11-05,1.0749,0.9980263326,1.348,1.4379,1.5509
2019-11-06,0.8751,0.9980502606,1.3404,1.4282,1.5449
2019-11-07,0.7925,0.9980719306,1.3301,1.4162,1.5383
2019-11-08,0.5491,0.9980869455,1.3118,1.4045,1.5295
2019-11-11,0.7595,0.9981492507,1.2822,1.3701,1.5119
2019-11-12,0.6814,0.9981678846,1.2627,1.3579,1.5058
2019-11-13,0.9573,0.998194064,1.252,1.3486,1.5013
2019-11-14,0.9095,0.9982189368,1.2398,1.3404,1.4969
2019-11-15,0.9153,0.9982439688,1.2349,1.3319,1.4918
2019-11-18,1.1029,0.998334459,1.226,1.316,1.4793
2019-11-19,1.044,0.9983630141,1.2191,1.3096,1.4739
2019-11-20,1.0882,0.998392779,1.2136,1.3062,1.4687
2019-11-21,1.3661,0.9984301462,1.2171,1.3072,1.465
2019-11-22,1.5404,0.9984722827,1.2237,1.3095,1.4641
2019-11-25,1.5447,0.9985990504,1.2281,1.3184,1.4627
2019-11-26,1.5496,0.9986414457,1.2219,1.3212,1.4619
2019-11-27,1.5313,0.9986833421,1.2151,1.3233,1.461
2019-11-28,1.4054,0.9987217955,1.2042,1.323,1.4595
2019-11-29,1.4213,0.9987606855,1.1939,1.3206,1.4573
2019-12-02,1.6264,0.9988941965,1.1831,1.3102,1.4522
2019-12-03,1.5192,0.9989357724,1.1892,1.311,1.4502
2019-12-04,1.2475,0.9989699141,1.1862,1.3082,1.4473
2019-12-05,1.1507,0.9990014077,1.1887,1.3042,1.4447
2019-12-06,1.2829,0.9990365205,1.2023,1.301,1.4429
2019-12-09,1.3218,0.999145057,1.2645,1.2914,1.4357
2019-12-10,1.369,0.9991825317,1.2848,1.2874,1.4324
2019-12-11,1.3442,0.999219329,1.3043,1.2843,1.4291
2019-12-12,1.2755,0.999254247,1.3242,1.2805,1.4245
2019-12-13,1.0079,0.9992818401,1.3259,1.2754,1.42
2019-12-16,1.1518,0.9993764406,1.3435,1.2644,1.4184
2019-12-17,0.6668,0.9993946977,1.3289,1.2547,1.4149
2019-12-18,0.4863,0.9994080129,1.3083,1.2444,1.4107
2019-12-19,0.2698,0.9994154003,1.2825,1.2342,1.4045
2019-12-20,0.9469,0.9994413276,1.2778,1.2364,1.4029
2019-12-23,1.4292,0.9995587305,1.2723,1.261,1.4021
2019-12-24,1.9062,0.9996109321,1.2844,1.2739,1.4039
2019-12-26,1.9185,0.9997160145,1.3092,1.2862,1.4086
2019-12-27,1.3502,0.9997529958,1.3031,1.2836,1.4086
2019-12-30,1.1994,0.9998515522,1.2746,1.2708,1.4022
2019-12-31,1.0252,0.9998796357,1.2666,1.2682,1.4002
2020-01-02,1.3562,0.9999539391,1.2491,1.2636,1.3974
2020-01-03,1.6813,1.0,1.2544,1.266,1.3979
2020-01-06,1.2271,1.0001008575,1.2544,1.2677,1.3939
2020-01-07,0.9619,1.0001272136,1.2428,1.2661,1.3908
2020-01-08,1.0309,1.000155461,1.2334,1.2652,1.3881
2020-01-09,1.0006,1.000182879,1.223,1.2654,1.3858
2020-01-10,1.0299,1.0002111006,1.212,1.2651,1.3835
2020-01-13,1.181,1.0003081896,1.2093,1.263,1.3807
2020-01-14,1.0595,1.0003372259,1.2063,1.2606,1.3791
2020-01-15,0.8209,1.0003597239,1.1956,1.2579,1.3762
2020-01-16,0.8514,1.0003830583,1.186,1.2552,1.3734
2020-01-17,0.9215,1.0004083146,1.1942,1.2519,1.371
2020-01-20,1.1806,1.0005053898,1.2535,1.2493,1.364
2020-01-21,0.7793,1.0005267513,1.2326,1.2441,1.3587
2020-01-22,1.0474,1.0005554623,1.2202,1.2409,1.3548
2020-01-23,1.0442,1.0005840864,1.2078,1.237,1.3509
2020-01-24,1.0101,1.0006117766,1.1789,1.2306,1.3471
2020-01-28,1.2578,1.000749702,1.1351,1.2122,1.3391
2020-01-29,1.1813,1.0007820906,1.1345,1.2061,1.3366
2020-01-30,1.0807,1.000811722,1.1307,1.199,1.3331
2020-01-31,1.3564,1.0008489138,1.1414,1.1954,1.3299
2020-02-03,1.6492,1.0009845796,1.1593,1.2023,1.3277
2020-02-04,1.471,1.0010249206,1.1671,1.2037,1.3265
2020-02-05,1.1359,1.0010560731,1.1642,1.2044,1.3233
2020-02-06,1.1134,1.0010866094,1.1605,1.207,1.3198
2020-02-07,0.9655,1.0011130902,1.1606,1.2089,1.3147
2020-02-10,0.7943,1.0011784478,1.1387,1.2123,1.2991
2020-02-11,0.9541,1.0012046183,1.1314,1.2144,1.2944
2020-02-12,0.833,1.0012274677,1.1202,1.2161,1.2891
2020-02-13,0.7835,1.0012489598,1.1073,1.2142,1.2834
2020-02-14,0.9036,1.0012737469,1.1023,1.2141,1.2793
2020-02-17,1.065,1.0013613927,1.1217,1.2149,1.2703
2020-02-18,0.9734,1.0013880975,1.115,1.2135,1.2668
2020-02-19,1.1336,1.0014191981,1.1135,1.2145,1.2641
2020-02-20,1.0811,1.0014488593,1.1103,1.2144,1.2623
2020-02-21,0.6284,1.0014661007,1.1054,1.2064,1.2588
2020-02-24,0.7445,1.0015273822,1.0774,1.1803,1.2499
2020-02-25,0.925,1.0015527634,1.0666,1.1735,1.2479
2020-02-26,0.9665,1.0015792839,1.0572,1.1671,1.2461
2020-02-27,0.9239,1.0016046362,1.0465,1.1605,1.2438
2020-02-28,0.9498,1.0016306999,1.0365,1.1556,1.2412
2020-03-02,1.2581,1.001734274,0.9996,1.1404,1.2271
2020-03-03,0.8472,1.0017575252,0.9719,1.133,1.2239
2020-03-04,0.6216,1.0017745853,0.9426,1.1261,1.219
2020-03-05,0.5175,1.0017887885,0.9212,1.1191,1.2135
2020-03-06,0.5118,1.0018028355,0.9005,1.1106,1.2076
2020-03-09,0.6843,1.0018591808,0.8832,1.0896,1.1922
2020-03-10,0.7093,1.0018786498,0.8803,1.0823,1.1866
2020-03-11,0.6182,1.0018956186,0.8687,1.0743,1.181
2020-03-12,0.3967,1.0019065077,0.8536,1.0646,1.1742
2020-03-13,0.5165,1.0019206853,0.8444,1.0592,1.169
2020-03-16,0.5155,1.0019631366,0.7931,1.0382,1.1529
2020-03-17,0.3803,1.0019735762,0.7695,1.035,1.1465
2020-03-18,0.58,1.001989498,0.7559,1.036,1.1418
2020-03-19,0.5029,1.0020033035,0.7341,1.0386,1.138
2020-03-20,0.4505,1.0020156707,0.7124,1.0331,1.1363
2020-03-23,0.5115,1.0020577965,0.6923,1.0028,1.1335
2020-03-24,0.3313,1.0020668919,0.678,0.9855,1.1312
2020-03-25,0.2191,1.002072907,0.6536,0.9667,1.1258
2020-03-26,0.2272,1.0020791446,0.6281,0.9481,1.1187
2020-03-27,0.2559,1.0020861701,0.6051,0.9361,1.1114
2020-03-30,0.1636,1.0020996448,0.5277,0.9018,1.0878
2020-03-31,0.2091,1.0021053856,0.5174,0.8929,1.083
2020-04-01,0.267,1.002112716,0.4854,0.8809,1.075
2020-04-02,0.2545,1.0021197034,0.453,0.8687,1.0686
2020-04-03,0.2404,1.0021263036,0.4334,0.8529,1.0619
2020-04-06,0.2481,1.0021467388,0.4042,0.8205,1.0466
2020-04-07,0.2391,1.0021533035,0.3898,0.8126,1.0419
2020-04-08,0.4194,1.0021648187,0.3813,0.8058,1.038
2020-04-09,0.6002,1.0021812981,0.3786,0.8014,1.036
2020-04-13,0.6151,1.0022488534,0.3857,0.7782,1.0232
2020-04-14,0.3271,1.0022578352,0.3796,0.7701,1.0179
2020-04-15,0.3969,1.0022687337,0.3757,0.7654,1.0142
2020-04-16,0.4392,1.0022807939,0.3733,0.7609,1.0106
2020-04-17,0.3678,1.0022908936,0.3729,0.7548,1.0059
2020-04-20,0.1952,1.0023069741,0.3423,0.7222,0.9883
2020-04-21,0.1123,1.002310058,0.3294,0.7149,0.9821
2020-04-22,0.055,1.0023115683,0.3147,0.704,0.975
2020-04-23,0.0723,1.0023135537,0.3005,0.6933,0.9677
2020-04-24,0.0704,1.0023154869,0.2921,0.6829,0.9593
2020-04-27,0.0805,1.0023221187,0.2772,0.6441,0.9333
2020-04-28,0.1393,1.002325944,0.2764,0.6318,0.9245
